Student ID,Age,Gender,Major,Year of Study,TOEFL Score,IELTS Score,Previous English Grade,Learning Style,Learning Mode,Learning Pace,Learning Time,Material Type,Hours/Week,Participation,Quiz Score,Engagement Level,Competency Level,Final Grade
ID_76,20.0,F,Mathematics,Sophomore,112.0,6.0,F,Reading/Writing,In-person,Average,Morning,Audio,13.0,High,82.0,Medium,Beginner,F
ID_346,18.0,M,Engineering,Freshman,99.0,5.1,F,Kinesthetic,In-person,Fast,Morning,Video,11.0,Medium,93.0,Medium,Intermediate,B
ID_485,24.0,M,Biology,Junior,90.0,7.4,F,Visual,Online,Fast,Evening,Interactive,7.0,Medium,84.0,Medium,Advanced,B
ID_431,22.0,F,Literature,Freshman,115.0,6.4,F,Auditory,Online,Average,Morning,Audio,11.0,Low,91.0,Medium,Advanced,B
ID_87,21.0,F,Biology,Senior,112.0,5.9,D,Visual,In-person,Slow,Morning,Video,15.0,Low,94.0,Medium,Intermediate,B
ID_100,24.0,M,Chemistry,Senior,103.0,5.4,F,Reading/Writing,In-person,Fast,Evening,Text,10.0,Medium,58.0,Medium,Advanced,F
ID_458,24.0,M,Biology,Sophomore,81.0,5.4,F,Reading/Writing,In-person,Slow,Evening,Interactive,18.0,High,53.0,Medium,Intermediate,B
ID_157,22.0,F,Literature,Freshman,119.0,5.7,F,Visual,Hybrid,Fast,Morning,Text,9.0,High,52.0,Low,Beginner,F
ID_394,19.0,F,Engineering,Junior,118.0,7.6,F,Reading/Writing,Online,Fast,Morning,Video,13.0,Low,128.1581052744978,Medium,Beginner,D
ID_54,22.0,F,Literature,Junior,60.0,8.7,D,Visual,In-person,Slow,Evening,Video,6.0,Medium,72.0,Low,Beginner,C
ID_241,23.0,F,Literature,Freshman,110.0,7.5,C,Visual,In-person,Slow,Evening,Interactive,7.0,High,76.0,Medium,Intermediate,A
ID_284,21.0,M,Mathematics,Sophomore,117.0,5.9,B,Reading/Writing,Hybrid,Fast,Morning,Audio,11.0,Medium,89.0,High,Advanced,A
ID_67,19.0,F,Engineering,Freshman,103.0,6.7,C,Visual,Online,Slow,Evening,Video,8.0,Low,87.0,Low,Beginner,F
ID_478,20.0,M,Literature,Freshman,67.0,7.1,B,Auditory,In-person,Slow,Morning,Video,13.0,Medium,98.0,High,Beginner,B
ID_442,23.0,F,Literature,Senior,75.0,5.6,D,Visual,Online,Slow,Morning,Text,19.0,Medium,66.0,High,Intermediate,F
ID_378,18.0,F,Mathematics,Junior,102.0,6.0,D,Auditory,In-person,Average,Evening,Audio,7.0,High,53.0,High,Beginner,D
ID_231,20.0,M,Mathematics,Junior,114.0,8.9,B,Auditory,In-person,Average,Evening,Video,11.0,High,57.0,High,Intermediate,F
ID_121,18.0,M,Biology,Freshman,89.0,6.7,D,Kinesthetic,Online,Slow,Afternoon,Interactive,11.0,High,80.0,Medium,Intermediate,F
ID_147,24.0,M,Literature,Sophomore,75.0,6.3,A,Kinesthetic,Hybrid,Average,Morning,Audio,13.0,Low,51.0,High,Intermediate,A
ID_302,19.0,M,Mathematics,Freshman,77.0,6.6,C,Auditory,In-person,Slow,Afternoon,Audio,15.0,Low,66.0,Medium,Beginner,B
ID_96,23.0,F,Biology,Freshman,89.0,6.1,A,Reading/Writing,Online,Fast,Afternoon,Video,10.0,Medium,72.0,High,Advanced,B
ID_75,24.0,F,Mathematics,Junior,88.0,7.3,B,Auditory,In-person,Average,Afternoon,Audio,14.0,High,84.0,High,Advanced,A
ID_246,18.0,M,Biology,Junior,78.0,6.8,B,Visual,In-person,Fast,Morning,Audio,8.0,Low,55.0,Medium,Beginner,B
ID_358,18.0,F,Chemistry,Senior,73.0,7.1,A,Visual,Hybrid,Slow,Evening,Text,16.0,High,76.0,High,Advanced,F
ID_64,18.0,F,Mathematics,Senior,71.0,7.4,A,Visual,Online,Average,Afternoon,Audio,17.0,Medium,90.0,High,Advanced,A
ID_51,22.0,F,Mathematics,Junior,64.0,6.0,D,Reading/Writing,In-person,Slow,Evening,Video,17.0,High,94.0,Medium,Beginner,B
ID_369,18.0,F,Biology,Freshman,67.0,5.5,B,Kinesthetic,In-person,Fast,Afternoon,Text,16.0,High,84.0,Medium,Advanced,C
ID_18,22.0,F,Mathematics,Freshman,94.0,6.5,F,Kinesthetic,Hybrid,Fast,Evening,Audio,14.0,High,81.0,Low,Beginner,D
ID_432,24.0,F,Mathematics,Senior,106.0,8.1,C,Visual,Online,Average,Afternoon,Video,16.0,Medium,73.0,Low,Beginner,D
ID_270,19.0,M,Engineering,Sophomore,79.0,5.8,A,Visual,Hybrid,Average,Morning,Video,11.0,Low,69.0,Medium,Beginner,F
ID_4,24.0,F,Chemistry,Freshman,106.0,8.0,C,Kinesthetic,Online,Slow,Evening,Text,10.0,Medium,71.0,Low,Advanced,A
ID_110,22.0,F,Chemistry,Senior,112.0,7.6,A,Kinesthetic,In-person,Average,Afternoon,Audio,13.0,High,83.0,High,Beginner,B
ID_97,21.0,M,Biology,Junior,73.0,8.3,A,Auditory,Online,Average,Morning,Interactive,12.0,High,68.0,High,Beginner,F
ID_272,21.0,M,Literature,Junior,63.0,6.7,C,Auditory,In-person,Fast,Evening,Interactive,17.0,Medium,81.0,Medium,Intermediate,C
ID_416,20.0,F,Literature,Junior,71.0,8.0,D,Reading/Writing,Hybrid,Fast,Evening,Video,13.0,Medium,53.0,Medium,Intermediate,F
ID_18,22.0,F,Mathematics,Freshman,94.0,6.5,F,Kinesthetic,Hybrid,Fast,Evening,Audio,14.0,High,81.0,Low,Beginner,D
ID_19,19.0,F,Mathematics,Senior,72.0,6.6,F,Reading/Writing,Online,Average,Afternoon,Interactive,16.0,Medium,79.0,Medium,Advanced,B
ID_126,21.0,M,Mathematics,Senior,97.0,5.4,C,Kinesthetic,In-person,Average,Morning,Text,9.0,Low,73.0,Low,Beginner,C
ID_303,20.0,F,Engineering,Junior,99.0,6.8,C,Kinesthetic,Online,Fast,Afternoon,Audio,9.0,Medium,84.0,Medium,Advanced,B
ID_247,19.0,M,Biology,Freshman,81.0,5.2,B,Kinesthetic,In-person,Slow,Evening,Interactive,7.0,High,73.0,Medium,Intermediate,D
ID_125,18.0,F,Biology,Sophomore,90.0,5.5,C,Visual,In-person,Slow,Evening,Interactive,19.0,Medium,67.0,Low,Intermediate,D
ID_426,21.0,M,Mathematics,Sophomore,109.0,5.8,A,Visual,In-person,Fast,Morning,Audio,13.0,High,55.0,Low,Intermediate,A
ID_309,18.0,M,Chemistry,Sophomore,67.0,7.8,D,Visual,Hybrid,Slow,Afternoon,Interactive,6.0,Medium,96.0,High,Intermediate,A
ID_464,19.0,M,Biology,Freshman,85.0,7.2,D,Auditory,Online,Average,Morning,Audio,14.0,Medium,70.0,Medium,Intermediate,B
ID_158,24.0,F,Literature,Sophomore,92.0,7.8,C,Visual,Online,Slow,Evening,Video,9.0,Medium,97.0,High,Advanced,A
ID_342,20.0,M,Chemistry,Sophomore,94.0,5.4,D,Visual,Hybrid,Fast,Evening,Text,15.0,Medium,62.0,High,Advanced,B
ID_99,24.0,F,Mathematics,Sophomore,76.0,7.7,F,Kinesthetic,In-person,Fast,Morning,Audio,7.0,Medium,181.35947530875646,Low,Intermediate,C
ID_124,18.0,F,Biology,Senior,106.0,9.0,B,Kinesthetic,In-person,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Advanced,C
ID_499,19.0,F,Biology,Junior,100.0,5.7,B,Reading/Writing,Hybrid,Fast,Afternoon,Audio,10.0,High,67.0,Medium,Advanced,C
ID_186,24.0,M,Mathematics,Freshman,62.0,6.4,C,Kinesthetic,Hybrid,Average,Afternoon,Audio,14.0,High,74.0,Low,Beginner,F
ID_50,20.0,F,Engineering,Senior,116.0,8.6,F,Reading/Writing,Online,Fast,Morning,Interactive,9.0,High,97.0,Medium,Advanced,B
ID_162,22.0,M,Chemistry,Senior,100.0,6.8,D,Auditory,Online,Average,Afternoon,Text,11.0,Low,60.0,Low,Advanced,F
ID_198,19.0,F,Engineering,Freshman,67.0,8.4,B,Kinesthetic,Online,Fast,Evening,Video,19.0,High,91.0,Medium,Advanced,F
ID_52,20.0,M,Literature,Freshman,62.0,8.7,A,Auditory,Online,Slow,Afternoon,Audio,11.0,High,62.0,Low,Beginner,D
ID_55,18.0,F,Literature,Freshman,117.0,6.4,C,Auditory,Hybrid,Average,Evening,Text,15.0,High,69.0,Medium,Beginner,C
ID_363,19.0,F,Literature,Senior,71.0,8.9,A,Visual,Online,Slow,Afternoon,Video,14.0,High,74.0,Low,Advanced,C
ID_352,21.0,F,Literature,Senior,106.0,6.5,D,Visual,Online,Average,Morning,Text,6.0,Medium,78.0,Medium,Advanced,F
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_435,19.0,M,Mathematics,Senior,82.0,8.0,F,Kinesthetic,Online,Slow,Evening,Video,7.0,Medium,67.0,Medium,Beginner,F
ID_479,24.0,M,Engineering,Sophomore,84.0,6.8,F,Reading/Writing,In-person,Average,Evening,Video,5.0,High,98.0,Low,Beginner,A
ID_309,18.0,M,Chemistry,Sophomore,67.0,7.8,D,Visual,Hybrid,Slow,Afternoon,Interactive,6.0,Medium,96.0,High,Intermediate,A
ID_104,18.0,M,Mathematics,Junior,97.0,5.7,C,Visual,In-person,Slow,Afternoon,Audio,11.0,High,82.0,High,Intermediate,D
ID_476,23.0,M,Engineering,Senior,71.0,7.8,C,Auditory,Hybrid,Fast,Evening,Video,8.0,Medium,57.0,Medium,Advanced,F
ID_436,18.0,M,Chemistry,Freshman,103.0,5.1,C,Visual,Online,Average,Afternoon,Audio,16.0,High,62.0,Medium,Intermediate,A
ID_37,19.0,F,Biology,Junior,76.0,6.5,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,16.0,Low,56.0,High,Intermediate,F
ID_336,22.0,M,Chemistry,Freshman,76.0,6.2,B,Kinesthetic,Online,Fast,Morning,Text,12.0,High,73.0,Low,Beginner,D
ID_463,20.0,M,Literature,Sophomore,114.0,7.3,B,Kinesthetic,In-person,Fast,Morning,Audio,6.0,Low,78.0,Medium,Intermediate,B
ID_423,22.0,M,Chemistry,Sophomore,102.0,5.4,B,Auditory,Online,Average,Morning,Audio,13.0,High,91.0,Low,Advanced,A
ID_406,20.0,F,Chemistry,Junior,94.0,8.4,C,Auditory,Online,Slow,Evening,Text,19.0,Medium,87.0,Medium,Beginner,B
ID_236,20.0,M,Biology,Sophomore,88.0,7.0,F,Reading/Writing,In-person,Slow,Afternoon,Text,8.0,Medium,91.0,High,Beginner,A
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_50,20.0,F,Engineering,Senior,116.0,8.6,F,Reading/Writing,Online,Fast,Morning,Interactive,9.0,High,97.0,Medium,Advanced,B
ID_279,20.0,F,Mathematics,Junior,108.0,5.1,A,Reading/Writing,Hybrid,Average,Morning,Interactive,8.0,Low,57.0,Low,Intermediate,B
ID_172,19.0,F,Literature,Junior,277.2054861818231,8.7,D,Reading/Writing,Online,Fast,Morning,Text,15.0,Medium,58.0,Low,Beginner,F
ID_230,23.0,F,Mathematics,Freshman,78.0,5.5,F,Reading/Writing,Online,Slow,Afternoon,Interactive,18.0,Low,89.0,Low,Intermediate,D
ID_451,19.0,F,Engineering,Sophomore,114.0,6.6,F,Auditory,Online,Fast,Evening,Video,8.0,High,67.0,Low,Advanced,D
ID_218,23.0,M,Chemistry,Senior,73.0,8.4,A,Reading/Writing,Online,Slow,Evening,Interactive,8.0,Medium,63.0,Low,Advanced,A
ID_288,20.0,F,Literature,Freshman,61.0,8.2,C,Reading/Writing,Hybrid,Average,Afternoon,Text,10.0,High,76.0,Medium,Advanced,C
ID_24,21.0,F,Engineering,Junior,88.0,6.5,F,Auditory,In-person,Fast,Morning,Text,10.0,High,64.0,High,Beginner,B
ID_467,21.0,M,Mathematics,Senior,89.0,7.7,B,Reading/Writing,Hybrid,Fast,Morning,Text,12.0,Medium,58.0,Low,Intermediate,B
ID_165,24.0,F,Chemistry,Sophomore,92.0,7.7,D,Visual,Hybrid,Slow,Morning,Audio,6.0,High,91.0,Low,Advanced,D
ID_4,24.0,F,Chemistry,Freshman,106.0,8.0,C,Kinesthetic,Online,Slow,Evening,Text,10.0,Medium,71.0,Low,Advanced,A
ID_388,23.0,M,Biology,Senior,115.0,6.0,C,Auditory,Online,Fast,Afternoon,Video,16.0,High,54.0,Medium,Intermediate,F
ID_158,24.0,F,Literature,Sophomore,92.0,7.8,C,Visual,Online,Slow,Evening,Video,9.0,Medium,97.0,High,Advanced,A
ID_476,23.0,M,Engineering,Senior,71.0,7.8,C,Auditory,Hybrid,Fast,Evening,Video,8.0,Medium,57.0,Medium,Advanced,F
ID_398,21.0,F,Mathematics,Freshman,61.0,8.7,C,Kinesthetic,Hybrid,Slow,Afternoon,Video,14.0,Medium,58.0,Low,Advanced,F
ID_453,18.0,M,Chemistry,Sophomore,88.0,7.8,D,Reading/Writing,Online,Slow,Evening,Audio,11.0,High,56.0,Medium,Advanced,C
ID_31,21.0,M,Chemistry,Junior,73.0,6.5,A,Visual,Hybrid,Fast,Afternoon,Interactive,11.0,High,93.0,Low,Beginner,F
ID_197,21.0,M,Chemistry,Junior,71.0,9.0,F,Reading/Writing,Hybrid,Average,Evening,Interactive,15.0,Medium,77.0,High,Beginner,F
ID_182,21.0,M,Biology,Freshman,103.0,7.8,D,Reading/Writing,Hybrid,Slow,Evening,Video,16.0,Medium,63.0,High,Intermediate,A
ID_423,22.0,M,Chemistry,Sophomore,102.0,5.4,B,Auditory,Online,Average,Morning,Audio,13.0,High,91.0,Low,Advanced,A
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_158,24.0,F,Literature,Sophomore,92.0,7.8,C,Visual,Online,Slow,Evening,Video,9.0,Medium,97.0,High,Advanced,A
ID_302,19.0,M,Mathematics,Freshman,77.0,6.6,C,Auditory,In-person,Slow,Afternoon,Audio,15.0,Low,66.0,Medium,Beginner,B
ID_395,22.0,F,Literature,Junior,79.0,13.097306914665221,D,Auditory,Online,Average,Afternoon,Audio,17.0,Low,54.0,Medium,Beginner,B
ID_346,18.0,M,Engineering,Freshman,99.0,5.1,F,Kinesthetic,In-person,Fast,Morning,Video,11.0,Medium,93.0,Medium,Intermediate,B
ID_292,21.0,F,Literature,Sophomore,65.0,7.2,D,Reading/Writing,Hybrid,Average,Morning,Audio,13.0,Low,93.0,High,Advanced,D
ID_498,21.0,M,Mathematics,Senior,92.0,7.4,C,Kinesthetic,Online,Slow,Evening,Video,18.0,Medium,97.0,Medium,Advanced,F
ID_2,21.0,F,Biology,Sophomore,92.0,8.1,C,Auditory,In-person,Fast,Morning,Video,8.0,Low,57.0,Medium,Advanced,C
ID_199,19.0,F,Mathematics,Freshman,67.0,5.8,D,Visual,Online,Average,Morning,Interactive,19.0,Low,55.0,High,Advanced,C
ID_419,22.0,M,Chemistry,Sophomore,112.0,5.0,B,Reading/Writing,Online,Average,Evening,Audio,13.0,High,92.0,Medium,Intermediate,B
ID_483,19.0,M,Biology,Sophomore,60.0,5.4,C,Visual,In-person,Fast,Morning,Video,6.0,High,68.0,Medium,Intermediate,B
ID_207,21.0,F,Literature,Senior,79.0,8.2,A,Reading/Writing,In-person,Average,Morning,Interactive,12.0,Medium,71.0,Low,Advanced,B
ID_348,20.0,M,Literature,Junior,115.0,8.9,F,Visual,Online,Fast,Morning,Interactive,8.0,High,78.0,High,Beginner,D
ID_462,19.0,M,Engineering,Junior,114.0,5.3,B,Reading/Writing,Hybrid,Fast,Afternoon,Interactive,18.0,High,92.0,Low,Advanced,D
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_8,24.0,M,Literature,Sophomore,70.0,7.7,C,Visual,Online,Slow,Morning,Video,19.0,High,70.0,High,Intermediate,C
ID_207,21.0,F,Literature,Senior,79.0,8.2,A,Reading/Writing,In-person,Average,Morning,Interactive,12.0,Medium,71.0,Low,Advanced,B
ID_313,18.0,F,Mathematics,Sophomore,152.70144745019527,5.2,D,Auditory,Hybrid,Average,Afternoon,Audio,14.0,High,80.0,Low,Beginner,D
ID_63,19.0,M,Literature,Freshman,83.0,6.2,B,Reading/Writing,Hybrid,Slow,Evening,Video,14.0,High,99.0,Medium,Advanced,B
ID_232,18.0,M,Literature,Freshman,105.0,7.2,C,Visual,Online,Average,Evening,Interactive,18.0,Medium,67.0,Medium,Intermediate,F
ID_258,20.0,M,Chemistry,Freshman,88.0,5.2,F,Auditory,In-person,Slow,Morning,Interactive,10.0,Medium,83.0,High,Beginner,B
ID_285,19.0,F,Engineering,Sophomore,112.0,5.0,C,Kinesthetic,Online,Average,Morning,Video,7.0,Low,56.0,Low,Intermediate,C
ID_164,24.0,M,Literature,Freshman,89.0,6.4,A,Auditory,In-person,Slow,Morning,Video,18.0,Low,86.0,Low,Advanced,B
ID_256,18.0,M,Mathematics,Freshman,110.0,5.4,A,Kinesthetic,Hybrid,Slow,Evening,Audio,8.0,Medium,60.0,Medium,Intermediate,B
ID_212,20.0,M,Chemistry,Sophomore,81.0,7.8,B,Visual,Online,Fast,Evening,Audio,15.0,Medium,90.0,Low,Intermediate,F
ID_308,21.0,M,Chemistry,Junior,85.0,6.3,D,Auditory,Hybrid,Average,Evening,Text,16.0,Medium,52.0,High,Advanced,B
ID_76,20.0,F,Mathematics,Sophomore,112.0,12.637887452870876,F,Reading/Writing,In-person,Average,Morning,Audio,13.0,High,82.0,Medium,Beginner,F
ID_220,18.0,F,Literature,Freshman,77.0,6.9,B,Kinesthetic,Hybrid,Average,Evening,Interactive,12.0,High,68.0,Medium,Intermediate,A
ID_457,23.0,F,Chemistry,Senior,106.0,8.2,C,Auditory,In-person,Slow,Afternoon,Audio,18.0,Low,50.0,Low,Intermediate,A
ID_446,24.0,M,Chemistry,Senior,114.0,6.5,F,Auditory,Hybrid,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Beginner,F
ID_376,20.0,M,Biology,Junior,87.0,7.5,F,Auditory,Online,Average,Afternoon,Audio,15.0,High,65.0,Medium,Beginner,D
ID_164,24.0,M,Literature,Freshman,89.0,6.4,A,Auditory,In-person,Slow,Morning,Video,18.0,Low,86.0,Low,Advanced,B
ID_139,18.0,M,Literature,Freshman,83.0,5.3,B,Auditory,Online,Average,Evening,Audio,18.0,Medium,64.0,High,Advanced,C
ID_403,22.0,F,Engineering,Sophomore,88.0,8.3,F,Auditory,In-person,Average,Afternoon,Audio,13.0,Low,71.0,High,Intermediate,F
ID_74,22.0,F,Engineering,Junior,76.0,5.4,F,Visual,Hybrid,Slow,Evening,Text,12.0,Low,52.0,High,Intermediate,D
ID_58,21.0,F,Chemistry,Freshman,74.0,6.0,B,Visual,Hybrid,Fast,Afternoon,Text,11.0,Medium,66.0,Low,Beginner,B
ID_241,23.0,F,Literature,Freshman,110.0,7.5,C,Visual,In-person,Slow,Evening,Interactive,7.0,High,76.0,Medium,Intermediate,A
ID_10,20.0,F,Engineering,Sophomore,82.0,8.0,C,Auditory,Hybrid,Fast,Morning,Audio,18.0,Low,90.0,High,Intermediate,D
ID_92,19.0,F,Mathematics,Freshman,79.0,8.6,B,Auditory,Online,Fast,Evening,Audio,5.0,Medium,65.0,Medium,Beginner,A
ID_28,19.0,F,Literature,Senior,91.0,7.7,B,Kinesthetic,Online,Slow,Evening,Audio,15.0,Medium,72.0,Low,Beginner,D
ID_203,22.0,F,Mathematics,Junior,106.0,6.5,C,Auditory,Hybrid,Average,Evening,Interactive,19.0,Low,60.0,Low,Beginner,B
ID_296,20.0,M,Literature,Freshman,110.0,7.0,C,Visual,Hybrid,Fast,Afternoon,Text,6.0,High,91.0,High,Beginner,F
ID_238,21.0,F,Engineering,Sophomore,112.0,5.4,B,Visual,In-person,Slow,Morning,Audio,17.0,Medium,94.0,Medium,Advanced,B
ID_423,22.0,M,Chemistry,Sophomore,102.0,5.4,B,Auditory,Online,Average,Morning,Audio,13.0,High,91.0,Low,Advanced,A
ID_350,21.0,F,Literature,Sophomore,104.0,8.1,F,Visual,Hybrid,Average,Evening,Text,14.0,High,67.0,Medium,Beginner,F
ID_337,20.0,M,Biology,Freshman,118.0,6.4,A,Kinesthetic,In-person,Slow,Evening,Interactive,5.0,High,89.0,High,Advanced,D
ID_4,24.0,F,Chemistry,Freshman,106.0,8.0,C,Kinesthetic,Online,Slow,Evening,Text,10.0,Medium,71.0,Low,Advanced,A
ID_100,24.0,M,Chemistry,Senior,103.0,5.4,F,Reading/Writing,In-person,Fast,Evening,Text,10.0,Medium,58.0,Medium,Advanced,F
ID_63,19.0,M,Literature,Freshman,83.0,6.2,B,Reading/Writing,Hybrid,Slow,Evening,Video,14.0,High,99.0,Medium,Advanced,B
ID_115,46.046528570511484,M,Literature,Freshman,70.0,7.4,A,Auditory,Online,Slow,Afternoon,Interactive,5.0,Medium,55.0,Medium,Beginner,D
ID_152,23.0,F,Mathematics,Junior,92.0,7.9,A,Visual,Hybrid,Slow,Evening,Interactive,6.0,Medium,94.0,Medium,Intermediate,B
ID_314,20.0,M,Engineering,Freshman,101.0,8.6,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,19.0,High,80.0,High,Advanced,D
ID_486,23.0,M,Mathematics,Sophomore,75.0,7.9,B,Kinesthetic,Hybrid,Slow,Evening,Interactive,11.0,Low,79.0,High,Beginner,D
ID_108,19.0,M,Literature,Freshman,81.0,5.4,B,Kinesthetic,In-person,Fast,Afternoon,Video,14.0,High,89.0,High,Advanced,F
ID_412,22.0,M,Literature,Freshman,92.0,7.3,F,Reading/Writing,Online,Slow,Afternoon,Text,8.0,High,82.0,Medium,Advanced,C
ID_304,24.0,F,Biology,Senior,137.08197397990097,8.1,C,Kinesthetic,Online,Fast,Morning,Interactive,10.0,Medium,97.0,High,Beginner,C
ID_210,23.0,M,Mathematics,Freshman,65.0,6.6,D,Visual,Hybrid,Fast,Evening,Text,17.0,High,65.0,Medium,Intermediate,D
ID_307,24.0,M,Literature,Freshman,94.0,8.1,A,Kinesthetic,In-person,Fast,Evening,Text,17.0,High,81.0,Low,Advanced,A
ID_43,24.0,F,Engineering,Freshman,106.0,8.3,B,Reading/Writing,Hybrid,Slow,Morning,Interactive,7.0,Medium,76.0,Medium,Beginner,F
ID_212,20.0,M,Chemistry,Sophomore,81.0,7.8,B,Visual,Online,Fast,Evening,Audio,15.0,Medium,90.0,Low,Intermediate,F
ID_77,23.0,M,Biology,Freshman,67.0,8.9,B,Auditory,Online,Slow,Evening,Audio,9.0,Low,73.0,Low,Intermediate,F
ID_315,21.0,M,Biology,Senior,103.0,6.8,D,Auditory,In-person,Slow,Morning,Video,11.0,Medium,66.0,Low,Beginner,B
ID_102,24.0,F,Chemistry,Junior,95.0,6.8,D,Visual,Hybrid,Fast,Evening,Interactive,8.0,Medium,91.0,Low,Beginner,F
ID_115,21.0,M,Literature,Freshman,70.0,7.4,A,Auditory,Online,Slow,Afternoon,Interactive,5.0,Medium,55.0,Medium,Beginner,D
ID_223,45.836314156160114,M,Mathematics,Freshman,82.0,5.7,D,Kinesthetic,In-person,Average,Evening,Audio,8.0,Low,56.0,High,Intermediate,F
ID_360,19.0,M,Biology,Sophomore,69.0,8.9,C,Reading/Writing,Hybrid,Fast,Evening,Interactive,19.0,Medium,66.0,Low,Beginner,D
ID_269,23.0,M,Engineering,Freshman,83.0,6.8,B,Reading/Writing,Hybrid,Slow,Evening,Video,7.0,Medium,57.0,Medium,Beginner,D
ID_463,20.0,M,Literature,Sophomore,114.0,7.3,B,Kinesthetic,In-person,Fast,Morning,Audio,6.0,Low,78.0,Medium,Intermediate,B
ID_465,18.0,M,Biology,Freshman,102.0,7.2,A,Auditory,In-person,Average,Morning,Interactive,16.0,Medium,75.0,Medium,Advanced,F
ID_269,23.0,M,Engineering,Freshman,83.0,6.8,B,Reading/Writing,Hybrid,Slow,Evening,Video,7.0,Medium,57.0,Medium,Beginner,D
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_350,21.0,F,Literature,Sophomore,104.0,8.1,F,Visual,Hybrid,Average,Evening,Text,14.0,High,67.0,Medium,Beginner,F
ID_291,18.0,M,Engineering,Freshman,95.0,5.4,B,Reading/Writing,In-person,Slow,Evening,Interactive,19.0,Medium,56.0,Medium,Beginner,C
ID_158,24.0,F,Literature,Sophomore,92.0,7.8,C,Visual,Online,Slow,Evening,Video,9.0,Medium,97.0,High,Advanced,A
ID_102,24.0,F,Chemistry,Junior,95.0,6.8,D,Visual,Hybrid,Fast,Evening,Interactive,8.0,Medium,91.0,Low,Beginner,F
ID_322,19.0,F,Literature,Freshman,97.0,7.1,A,Auditory,Online,Average,Afternoon,Audio,13.0,Medium,64.0,Medium,Intermediate,C
ID_308,21.0,M,Chemistry,Junior,85.0,6.3,D,Auditory,Hybrid,Average,Evening,Text,16.0,Medium,52.0,High,Advanced,B
ID_90,24.0,F,Biology,Freshman,117.0,6.6,A,Visual,In-person,Fast,Evening,Text,19.0,Low,83.0,Medium,Beginner,D
ID_456,20.0,M,Engineering,Freshman,64.0,6.4,A,Auditory,In-person,Fast,Evening,Text,14.0,High,71.0,Low,Intermediate,C
ID_255,22.0,M,Chemistry,Sophomore,69.0,6.2,C,Auditory,In-person,Fast,Morning,Video,17.0,High,73.0,Medium,Advanced,B
ID_162,22.0,M,Chemistry,Senior,100.0,6.8,D,Auditory,Online,Average,Afternoon,Text,11.0,Low,60.0,Low,Advanced,F
ID_157,22.0,F,Literature,Freshman,119.0,5.7,F,Visual,Hybrid,Fast,Morning,Text,9.0,High,52.0,Low,Beginner,F
ID_226,22.0,M,Mathematics,Senior,84.0,5.6,B,Kinesthetic,In-person,Average,Morning,Text,17.0,Medium,98.0,Low,Beginner,C
ID_397,18.0,F,Biology,Freshman,73.0,8.9,C,Visual,Hybrid,Fast,Evening,Text,16.0,High,51.0,Medium,Intermediate,A
ID_95,19.0,F,Chemistry,Junior,84.0,8.1,B,Reading/Writing,Online,Slow,Evening,Text,9.0,Low,68.0,High,Intermediate,D
ID_29,23.0,F,Literature,Freshman,61.0,7.5,C,Visual,Hybrid,Fast,Morning,Text,19.0,Medium,76.0,Medium,Advanced,B
ID_319,24.0,M,Literature,Sophomore,114.0,7.5,F,Kinesthetic,Online,Slow,Morning,Video,18.0,Low,99.0,High,Advanced,F
ID_178,24.0,M,Literature,Senior,74.0,8.0,C,Auditory,Hybrid,Average,Afternoon,Audio,15.0,High,88.0,High,Advanced,D
ID_264,24.0,M,Mathematics,Junior,108.0,7.5,D,Reading/Writing,Online,Slow,Afternoon,Text,9.0,Low,75.0,High,Beginner,A
ID_233,23.0,M,Literature,Sophomore,95.0,8.9,D,Auditory,In-person,Slow,Morning,Video,14.0,High,77.0,High,Advanced,B
ID_297,21.0,F,Engineering,Freshman,117.0,5.6,D,Visual,Online,Fast,Evening,Interactive,6.0,Medium,82.0,Medium,Advanced,B
ID_104,18.0,M,Mathematics,Junior,97.0,5.7,C,Visual,In-person,Slow,Afternoon,Audio,11.0,High,82.0,High,Intermediate,D
ID_35,20.0,M,Engineering,Sophomore,86.0,5.1,D,Auditory,Online,Fast,Afternoon,Interactive,11.0,Low,89.0,Low,Intermediate,A
ID_453,18.0,M,Chemistry,Sophomore,88.0,7.8,D,Reading/Writing,Online,Slow,Evening,Audio,11.0,High,56.0,Medium,Advanced,C
